Distance_km,Clean_dB,Noisy_dB
3.710185509275463756e-01,-7.420371018550928066e-02,-4.886714769318735163e-01
3.720186009300465169e-01,-7.440372018600931170e-02,1.064295712763215773e-01
3.730186509325466582e-01,-7.460373018650932886e-02,3.695391952402277691e-01
3.740187009350467440e-01,-7.480374018700934602e-02,7.508025260388005995e-01
3.750187509375468853e-01,-7.500375018750937706e-02,-7.465960067620562857e-01
3.760188009400470266e-01,-7.520376018800940809e-02,-1.817317029983072985e+00
3.770188509425471679e-01,-7.540377018850943913e-02,1.595614010577893760e-01
3.780189009450472537e-01,-7.560378018900945629e-02,1.914949316299090043e+00
3.790189509475473950e-01,-7.580379018950948733e-02,3.318738872928466699e-01
3.800190009500475363e-01,-7.600380019000951837e-02,4.597091504281732889e-03
3.810190509525476221e-01,-7.620381019050953553e-02,-6.373709776775583480e-01
3.820191009550477634e-01,-7.640382019100955269e-02,-1.289614933016617337e+00
3.830191509575479047e-01,-7.660383019150958372e-02,3.891919155013570664e-01
3.840192009600480461e-01,-7.680384019200961476e-02,2.197332236095858038e-01
3.850192509625481319e-01,-7.700385019250963192e-02,-1.120572267800147959e+00
3.860193009650482732e-01,-7.720386019300966296e-02,-1.206294081025858000e+00
3.870193509675484145e-01,-7.740387019350969400e-02,-1.723289221304683261e-01
3.880194009700485003e-01,-7.760388019400971116e-02,-5.082419439371861358e-01
3.890194509725486416e-01,-7.780389019450972832e-02,9.813641931978868416e-02
3.900195009750487829e-01,-7.800390019500975936e-02,4.758629951583825957e-01
3.910195509775488687e-01,-7.820391019550977652e-02,2.328187346723175288e+00
3.920196009800490100e-01,-7.840392019600980755e-02,1.151120890414473741e-01
3.930196509825491513e-01,-7.860393019650983859e-02,3.425257024290132568e-01
3.940197009850492926e-01,-7.880394019700986963e-02,-1.044046377048926111e+00
3.950197509875493784e-01,-7.900395019750988679e-02,-4.590277302312280039e-01
3.960198009900495197e-01,-7.920396019800990395e-02,-9.819399837890052662e-01
3.970198509925496611e-01,-7.940397019850993499e-02,-9.526994530390014981e-01
3.980199009950497469e-01,-7.960398019900995215e-02,-1.909178896207611720e+00
3.990199509975498882e-01,-7.980399019950998318e-02,7.327210611796119988e-01
4.000200010000500295e-01,-8.000400020001001422e-02,6.084962126754688283e-01
4.010200510025501708e-01,-8.020401020051004526e-02,-9.761113168346340352e-01
4.020201010050502566e-01,-8.040402020101006242e-02,-2.069630710606300550e+00
4.030201510075503979e-01,-8.060403020151007958e-02,1.357556671834184048e+00
4.040202010100505392e-01,-8.080404020201011062e-02,5.973826305359448696e-01
4.050202510125506250e-01,-8.100405020251012778e-02,-1.387014352464043809e-01
4.060203010150507663e-01,-8.120406020301015881e-02,-2.112470640248772735e+00
4.070203510175509076e-01,-8.140407020351018985e-02,-1.990596551298292605e-01
4.080204010200509934e-01,-8.160408020401020701e-02,4.021668154952460217e-01
4.090204510225511347e-01,-8.180409020451023805e-02,1.564455194010087591e-01
4.100205010250512760e-01,-8.200410020501025521e-02,-4.619858642766987988e-01
4.110205510275514174e-01,-8.220411020551028625e-02,-1.592141912615139043e+00
4.120206010300515032e-01,-8.240412020601030341e-02,1.601660873640720517e+00
4.130206510325516445e-01,-8.260413020651033444e-02,-8.685829994020416445e-01
4.140207010350517858e-01,-8.280414020701036548e-02,1.434350113015204209e-01
4.150207510375518716e-01,-8.300415020751038264e-02,8.182153037949713159e-01
4.160208010400520129e-01,-8.320416020801041368e-02,6.405904458087789966e-01
4.170208510425521542e-01,-8.340417020851043084e-02,5.594480496498134281e-01
4.180209010450522955e-01,-8.360418020901046188e-02,-4.814733742178473608e-01
4.190209510475523813e-01,-8.380419020951047904e-02,-6.128014716201164447e-01
4.200210010500525226e-01,-8.400420021001051007e-02,-8.199762908205715517e-01
4.210210510525526639e-01,-8.420421021051054111e-02,-1.105991110657989607e+00
4.220211010550527497e-01,-8.440422021101055827e-02,4.940063869560189919e-02
4.230211510575528910e-01,-8.460423021151058931e-02,-5.959584249840017556e-01
4.240212010600530324e-01,-8.480424021201060647e-02,-4.115449143243960495e-01
4.250212510625531181e-01,-8.500425021251062363e-02,-1.305629518758171015e+00
4.260213010650532595e-01,-8.520426021301065467e-02,3.231297771061037438e-01
4.270213510675534008e-01,-8.540427021351068571e-02,-1.126037414826074556e+00
4.280214010700535421e-01,-8.560428021401071674e-02,1.104626220668911030e+00
4.290214510725536279e-01,-8.580429021451073390e-02,-1.583817898281618231e+00
4.300215010750537692e-01,-8.600430021501076494e-02,-9.699255632425833884e-01
4.310215510775539105e-01,-8.620431021551078210e-02,-7.122933212993529661e-01
4.320216010800539963e-01,-8.640432021601079926e-02,1.033452900232315341e-01
4.330216510825541376e-01,-8.660433021651083030e-02,2.183869371529332803e-01
4.340217010850542789e-01,-8.680434021701086134e-02,3.756919927102239098e-01
4.350217510875544202e-01,-8.700435021751089237e-02,-1.096956599145762157e+00
4.360218010900545060e-01,-8.720436021801090953e-02,1.097309556500917882e+00
4.370218510925546473e-01,-8.740437021851094057e-02,-2.722699550839307592e-01
4.380219010950547887e-01,-8.760438021901095773e-02,1.308656188561595712e+00
4.390219510975548745e-01,-8.780439021951097489e-02,3.199141677266273964e-01
4.400220011000550158e-01,-8.800440022001100593e-02,-8.055235162312714969e-01
4.410220511025551571e-01,-8.820441022051103697e-02,6.782815064497400570e-01
4.420221011050552984e-01,-8.840442022101106800e-02,-1.178099536531818092e+00
4.430221511075553842e-01,-8.860443022151108516e-02,-2.541036492150860582e+00
4.440222011100555255e-01,-8.880444022201111620e-02,-1.030474927954449615e+00
4.450222511125556668e-01,-8.900445022251113336e-02,7.638085761626614012e-01
4.460223011150557526e-01,-8.920446022301115052e-02,1.474199813387323532e-01
4.470223511175558939e-01,-8.940447022351118156e-02,-2.122758748729232370e-01
4.480224011200560352e-01,-8.960448022401121260e-02,-8.880885637571923619e-01
4.490224511225561210e-01,-8.980449022451122976e-02,-1.938868733768056296e-01
4.500225011250562623e-01,-9.000450022501126079e-02,-1.670318468173670245e+00
4.510225511275564036e-01,-9.020451022551129183e-02,7.639922617598581267e-01
4.520226011300565450e-01,-9.040452022601130899e-02,-5.687642959044119095e-01
4.530226511325566308e-01,-9.060453022651132615e-02,4.937552359812300562e-01
4.540227011350567721e-01,-9.080454022701135719e-02,3.001257470190470816e-02
4.550227511375569134e-01,-9.100455022751138823e-02,-5.413333892198586295e-01
4.560228011400569992e-01,-9.120456022801140539e-02,-1.092008050772772965e+00
4.570228511425571405e-01,-9.140457022851143642e-02,-8.120262882905361357e-01
4.580229011450572818e-01,-9.160458022901146746e-02,-5.665369777229831705e-01
4.590229511475574231e-01,-9.180459022951148462e-02,7.124955655362978924e-01
4.600230011500575089e-01,-9.200460023001150178e-02,3.259047646809631327e-01
4.610230511525576502e-01,-9.220461023051153282e-02,4.099099295222941031e-01
4.620231011550577915e-01,-9.240462023101156386e-02,-1.372401373777443645e+00
4.630231511575578773e-01,-9.260463023151158102e-02,5.139535219408550848e-01
4.640232011600580186e-01,-9.280464023201161206e-02,-1.637931331600442020e+00
4.650232511625581600e-01,-9.300465023251164309e-02,1.921588019573803041e-01
4.660233011650582458e-01,-9.320466023301166025e-02,-1.982016713012605402e+00
4.670233511675583871e-01,-9.340467023351167741e-02,3.574045673341284118e-02
4.680234011700585284e-01,-9.360468023401170845e-02,3.129686031898837317e-01
4.690234511725586697e-01,-9.380469023451173949e-02,-1.727087361905190299e+00
4.700235011750587555e-01,-9.400470023501175665e-02,7.030391004719334092e-01
4.710235511775588968e-01,-9.420471023551178769e-02,6.268387133473531936e-01
4.720236011800590381e-01,-9.440472023601181872e-02,-6.827651314653607195e-02
4.730236511825591239e-01,-9.460473023651183588e-02,7.261015656219568792e-02
4.740237011850592652e-01,-9.480474023701185304e-02,3.233125648158111098e-02
4.750237511875594065e-01,-9.500475023751188408e-02,1.947761890120423223e+00
4.760238011900595478e-01,-9.520476023801191512e-02,-7.203692457707522312e-01
4.770238511925596336e-01,-9.540477023851193228e-02,-5.249485473442123684e-01
4.780239011950597749e-01,-9.560478023901196332e-02,-2.209427032917649081e-01
4.790239511975599163e-01,-9.580479023951199435e-02,-1.411298596237462011e+00
4.800240012000600021e-01,-9.600480024001201151e-02,-1.259490236417720510e+00
4.810240512025601434e-01,-9.620481024051202867e-02,1.162215646129455965e-01
4.820241012050602847e-01,-9.640482024101205971e-02,-1.396467949111129814e+00
4.830241512075603705e-01,-9.660483024151207687e-02,-5.513005581366684504e-01
4.840242012100605118e-01,-9.680484024201210791e-02,-7.555131016788186882e-01
4.850242512125606531e-01,-9.700485024251213895e-02,7.193749932909809797e-01
4.860243012150607944e-01,-9.720486024301216998e-02,-4.482703949644852859e-01
4.870243512175608802e-01,-9.740487024351218714e-02,-2.319603238087030839e+00
4.880244012200610215e-01,-9.760488024401220430e-02,8.550858393091782805e-03
4.890244512225611628e-01,-9.780489024451223534e-02,-1.357866929878918105e+00
4.900245012250612486e-01,-9.800490024501225250e-02,-2.717038687034682432e-01
4.910245512275613899e-01,-9.820491024551228354e-02,1.070228885946130082e-01
4.920246012300615313e-01,-9.840492024601231458e-02,-1.521594418202265597e+00
4.930246512325616726e-01,-9.860493024651234562e-02,8.765452038803023260e-02
4.940247012350617584e-01,-9.880494024701236278e-02,1.230017650146911556e+00
4.950247512375618997e-01,-9.900495024751237993e-02,-1.105302381074327212e+00
4.960248012400620410e-01,-9.920496024801241097e-02,5.728820435240977726e-01
4.970248512425621268e-01,-9.940497024851242813e-02,-2.667868474910182197e+00
4.980249012450622681e-01,-9.960498024901245917e-02,-4.489944962554049401e-01
4.990249512475624094e-01,-9.980499024951249021e-02,-1.336342339655230083e+00
5.000250012500625507e-01,-1.000050002500125212e-01,-7.099200462451651372e-01
5.010250512525626920e-01,-1.002050102505125384e-01,-4.192171484954405059e-01
5.020251012550627223e-01,-1.004050202510125556e-01,1.720807068506440496e+00
5.030251512575628636e-01,-1.006050302515125727e-01,4.515516219915239327e-01
5.040252012600630049e-01,-1.008050402520126038e-01,-3.354796055875531313e-01
5.050252512625631462e-01,-1.010050502525126348e-01,7.536547230209067472e-01
5.060253012650632876e-01,-1.012050602530126658e-01,-1.692767477070550086e+00
5.070253512675634289e-01,-1.014050702535126969e-01,1.138136661320136911e+00
5.080254012700635702e-01,-1.016050802540127140e-01,7.169397416872740347e-01
5.090254512725636005e-01,-1.018050902545127312e-01,-1.026861720901197206e+00
5.100255012750637418e-01,-1.020051002550127484e-01,-7.678222992074641429e-01
5.110255512775638831e-01,-1.022051102555127794e-01,6.035809701304277741e-01
5.120256012800640244e-01,-1.024051202560128104e-01,-7.413839672198203612e-01
5.130256512825641657e-01,-1.026051302565128415e-01,1.320834504092494310e-01
5.140257012850643070e-01,-1.028051402570128725e-01,1.224832285420510924e+00
5.150257512875644483e-01,-1.030051502575128897e-01,3.534298220628812048e-01
5.160258012900644786e-01,-1.032051602580129068e-01,-5.405885510260637350e-01
5.170258512925646199e-01,-1.034051702585129240e-01,1.943864667017237979e-01
5.180259012950647612e-01,-1.036051802590129550e-01,1.555809157557677347e+00
5.190259512975649026e-01,-1.038051902595129861e-01,-1.293262890533281695e+00
5.200260013000650439e-01,-1.040052002600130171e-01,1.733916286401836482e+00
5.210260513025651852e-01,-1.042052102605130481e-01,-4.482439502839902778e-01
5.220261013050653265e-01,-1.044052202610130653e-01,-4.032006570082000141e-01
5.230261513075653568e-01,-1.046052302615130825e-01,-5.941925277178914389e-01
5.240262013100654981e-01,-1.048052402620130996e-01,2.013571933482964371e-01
5.250262513125656394e-01,-1.050052502625131307e-01,-6.008500821257821700e-01
5.260263013150657807e-01,-1.052052602630131617e-01,-7.507535916813151688e-01
5.270263513175659220e-01,-1.054052702635131927e-01,1.215250401667927083e+00
5.280264013200660633e-01,-1.056052802640132238e-01,-3.793131983826780740e-01
5.290264513225662046e-01,-1.058052902645132409e-01,-3.460259450377545926e-02
5.300265013250662349e-01,-1.060053002650132581e-01,-6.931422600793493149e-01
5.310265513275663762e-01,-1.062053102655132752e-01,1.090191527955085782e+00
5.320266013300665175e-01,-1.064053202660133063e-01,1.341772156446083608e+00
5.330266513325666589e-01,-1.066053302665133373e-01,4.695317778208910608e-01
5.340267013350668002e-01,-1.068053402670133684e-01,1.325271374644310107e+00
5.350267513375669415e-01,-1.070053502675133994e-01,4.662145451537607621e-01
5.360268013400669718e-01,-1.072053602680134027e-01,6.640929515156713814e-01
5.370268513425671131e-01,-1.074053702685134337e-01,-1.843439867504173435e+00
5.380269013450672544e-01,-1.076053802690134509e-01,-1.925747827925051725e-01
5.390269513475673957e-01,-1.078053902695134819e-01,4.639833255728018635e-01
5.400270013500675370e-01,-1.080054002700135130e-01,7.923293742973079867e-01
5.410270513525676783e-01,-1.082054102705135440e-01,5.076789726424763005e-01
5.420271013550678196e-01,-1.084054202710135750e-01,-1.089582027649876883e-01
5.430271513575678499e-01,-1.086054302715135783e-01,4.073975119278260282e-01
5.440272013600679912e-01,-1.088054402720136093e-01,-1.424869464896817983e-01
5.450272513625681325e-01,-1.090054502725136265e-01,7.167604507628615451e-01
5.460273013650682739e-01,-1.092054602730136575e-01,-9.306920393934976499e-01
5.470273513675684152e-01,-1.094054702735136886e-01,-1.893407492746995491e+00
5.480274013700685565e-01,-1.096054802740137196e-01,-7.110669320891837009e-01
5.490274513725686978e-01,-1.098054902745137507e-01,5.590315455384086141e-01
5.500275013750687281e-01,-1.100055002750137539e-01,-1.105218021604799983e+00
5.510275513775688694e-01,-1.102055102755137850e-01,-2.767495876635435170e-01
5.520276013800690107e-01,-1.104055202760138021e-01,-1.422387428077529048e+00
5.530276513825691520e-01,-1.106055302765138332e-01,-2.451562171023570769e-01
5.540277013850692933e-01,-1.108055402770138642e-01,-1.589744446341770034e+00
5.550277513875694346e-01,-1.110055502775138953e-01,-2.199975904451470787e-01
5.560278013900695759e-01,-1.112055602780139263e-01,6.385097892458735380e-01
5.570278513925696062e-01,-1.114055702785139296e-01,-4.215208038189182660e-01
5.580279013950697475e-01,-1.116055802790139606e-01,-8.880581582201405588e-01
5.590279513975698888e-01,-1.118055902795139778e-01,-2.356766958658489119e-01
5.600280014000700302e-01,-1.120056002800140088e-01,-5.187565191353028515e-01
5.610280514025701715e-01,-1.122056102805140398e-01,-1.374323583160850792e-01
5.620281014050703128e-01,-1.124056202810140709e-01,-3.674318750666615285e-01
5.630281514075704541e-01,-1.126056302815141019e-01,5.591701095933837573e-01
5.640282014100704844e-01,-1.128056402820141052e-01,-7.263478885508318772e-01
5.650282514125706257e-01,-1.130056502825141362e-01,-7.693357311634972939e-01
5.660283014150707670e-01,-1.132056602830141534e-01,1.211690337062497846e+00
5.670283514175709083e-01,-1.134056702835141844e-01,-5.420298031763701729e-01
5.680284014200710496e-01,-1.136056802840142155e-01,-1.561918786423120709e-02
5.690284514225711909e-01,-1.138056902845142465e-01,-1.494192601887909477e+00
5.700285014250713322e-01,-1.140057002850142776e-01,-1.136739144691099046e+00
5.710285514275713625e-01,-1.142057102855142808e-01,-2.203783815859585271e+00
5.720286014300715038e-01,-1.144057202860143119e-01,-1.021390861429481850e-01
5.730286514325716452e-01,-1.146057302865143290e-01,9.563360546164888509e-01
5.740287014350717865e-01,-1.148057402870143601e-01,5.647819385735373121e-01
5.750287514375719278e-01,-1.150057502875143911e-01,9.816897268255611042e-01
5.760288014400720691e-01,-1.152057602880144221e-01,-1.045679685714596685e+00
5.770288514425720994e-01,-1.154057702885144254e-01,1.028318294476247452e+00
5.780289014450722407e-01,-1.156057802890144565e-01,-5.341917479277538128e-01
5.790289514475723820e-01,-1.158057902895144875e-01,6.451669988665210687e-01
5.800290014500725233e-01,-1.160058002900145047e-01,-3.704397018286734004e-03
5.810290514525726646e-01,-1.162058102905145357e-01,5.544336463172656604e-01
5.820291014550728059e-01,-1.164058202910145667e-01,-4.007686988490984925e-01
5.830291514575729472e-01,-1.166058302915145978e-01,5.511182351641831234e-01
5.840292014600729775e-01,-1.168058402920146011e-01,1.211264781408132762e+00
5.850292514625731188e-01,-1.170058502925146321e-01,3.846665679644790670e-01
5.860293014650732601e-01,-1.172058602930146631e-01,-3.438822985843328350e-01
5.870293514675734015e-01,-1.174058702935146803e-01,3.138542682912615067e-01
